Created,Method,UriStem,UriQuery,IP,User,URL
2021-03-05 00:30:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:30:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:30:15,GET,/,-,172.17.100.110,-,-
2021-03-05 00:30:16,GET,/,-,172.17.100.110,-,-
2021-03-05 00:30:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:30:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:30:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:30:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:30:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:31:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:31:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:31:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:31:03,GET,/Account/Poke,token=1614904263166,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135752
2021-03-05 00:31:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:31:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:31:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:31:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:31:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:31:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:31:46,GET,/,-,172.17.100.110,-,-
2021-03-05 00:31:46,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:31:56,GET,/Account/Poke,token=1614904316301,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135842
2021-03-05 00:32:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:32:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:32:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:32:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:32:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:32:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:32:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:32:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:32:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:32:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:32:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:33:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:33:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:33:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:33:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:33:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:33:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:33:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:33:26,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:33:44,GET,/,-,172.17.100.110,-,-
2021-03-05 00:33:44,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:34:01,GET,/,-,172.17.0.197,-,-
2021-03-05 00:34:01,GET,/,-,172.17.0.197,-,-
2021-03-05 00:34:01,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:34:10,GET,/,-,172.17.100.110,-,-
2021-03-05 00:34:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:34:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:34:17,GET,/Account/Poke,token=1614904456772,172.17.100.110,john.jackson+,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135843
2021-03-05 00:34:19,GET,/,-,172.17.100.110,-,-
2021-03-05 00:34:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:34:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:34:26,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:34:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:34:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:35:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:35:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:35:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:35:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:35:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:35:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:35:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:35:26,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:35:44,GET,/,-,172.17.100.110,-,-
2021-03-05 00:35:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:35:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:36:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:36:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:36:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:36:03,GET,/Account/Poke,token=1614904563168,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135752
2021-03-05 00:36:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:36:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:36:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:36:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:36:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:36:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:36:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:36:57,GET,/Account/Poke,token=1614904616296,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135842
2021-03-05 00:37:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:37:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:37:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:37:10,GET,/,-,172.17.100.110,-,-
2021-03-05 00:37:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:37:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:37:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:37:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:37:26,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:37:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:37:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:38:01,GET,/,-,172.17.0.197,-,-
2021-03-05 00:38:01,GET,/,-,172.17.0.197,-,-
2021-03-05 00:38:01,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:38:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:38:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:38:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:38:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:38:26,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:38:44,GET,/,-,172.17.100.110,-,-
2021-03-05 00:38:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:38:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:39:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:39:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:39:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:39:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:39:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:39:16,GET,/Account/Poke,token=1614904756771,172.17.100.110,john.jackson+,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135843
2021-03-05 00:39:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:39:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:39:26,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:39:44,GET,/,-,172.17.100.110,-,-
2021-03-05 00:39:44,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:40:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:40:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:40:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:40:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:40:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:40:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:40:16,GET,/,-,172.17.100.110,-,-
2021-03-05 00:40:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:40:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:40:26,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:40:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:40:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:41:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:41:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:41:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:41:04,GET,/Account/Poke,token=1614904863170,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135752
2021-03-05 00:41:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:41:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:41:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:41:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:41:26,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:41:44,GET,/,-,172.17.100.110,-,-
2021-03-05 00:41:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:41:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:41:56,GET,/Account/Poke,token=1614904916302,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135842
2021-03-05 00:42:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:42:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:42:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:42:10,GET,/,-,172.17.100.110,-,-
2021-03-05 00:42:10,GET,/,-,172.17.100.110,-,-
2021-03-05 00:42:10,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:42:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:42:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:42:26,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:42:46,GET,/,-,172.17.100.110,-,-
2021-03-05 00:42:46,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:43:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:43:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:43:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:43:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:43:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:43:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:43:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:43:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:43:44,GET,/,-,172.17.100.110,-,-
2021-03-05 00:43:44,GET,/,-,172.17.100.110,-,-
2021-03-05 00:43:44,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:44:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:44:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:44:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:44:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:44:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:44:17,GET,/Account/Poke,token=1614905056770,172.17.100.110,john.jackson+,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135843
2021-03-05 00:44:20,GET,/,-,172.17.100.110,-,-
2021-03-05 00:44:21,GET,/,-,172.17.100.110,-,-
2021-03-05 00:44:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:44:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:44:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:44:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:44:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:45:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:45:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:45:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:45:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:45:12,GET,/,-,172.17.100.110,-,-
2021-03-05 00:45:12,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:45:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:45:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:45:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:45:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:45:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:46:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:46:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:46:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:46:03,GET,/Account/Poke,token=1614905163171,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135752
2021-03-05 00:46:12,GET,/,-,172.17.100.110,-,-
2021-03-05 00:46:12,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:46:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:46:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:46:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:46:44,GET,/,-,172.17.100.110,-,-
2021-03-05 00:46:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:46:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:46:56,GET,/Account/Poke,token=1614905216312,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135842
2021-03-05 00:47:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:47:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:47:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:47:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:47:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:47:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:47:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:47:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:47:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:47:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:48:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:48:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:48:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:48:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:48:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:48:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:48:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:48:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:48:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:48:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:48:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:49:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:49:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:49:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:49:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:49:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:49:17,GET,/Account/Poke,token=1614905356764,172.17.100.110,john.jackson+,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135843
2021-03-05 00:49:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:49:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:49:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:49:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:49:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:49:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:50:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:50:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:50:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:50:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:50:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:50:15,GET,/,-,172.17.100.110,-,-
2021-03-05 00:50:16,GET,/,-,172.17.100.110,-,-
2021-03-05 00:50:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:50:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:50:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:50:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:50:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:51:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:51:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:51:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:51:04,GET,/Account/Poke,token=1614905463173,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135752
2021-03-05 00:51:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:51:12,GET,/,-,172.17.100.110,-,-
2021-03-05 00:51:12,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:51:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:51:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:51:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:51:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:51:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:51:56,GET,/Account/Poke,token=1614905516305,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135842
2021-03-05 00:52:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:52:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:52:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:52:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:52:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:52:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:52:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:52:26,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:52:44,GET,/,-,172.17.100.110,-,-
2021-03-05 00:52:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:52:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:53:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:53:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:53:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:53:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:53:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:53:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:53:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:53:26,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:53:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:53:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:54:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:54:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:54:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:54:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:54:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:54:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:54:16,GET,/Account/Poke,token=1614905656772,172.17.100.110,john.jackson+,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135843
2021-03-05 00:54:19,GET,/,-,172.17.100.110,-,-
2021-03-05 00:54:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:54:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:54:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:54:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:54:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:55:01,GET,/,-,172.17.0.197,-,-
2021-03-05 00:55:01,GET,/,-,172.17.0.197,-,-
2021-03-05 00:55:01,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:55:12,GET,/,-,172.17.100.110,-,-
2021-03-05 00:55:12,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:55:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:55:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:55:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:55:44,GET,/,-,172.17.100.110,-,-
2021-03-05 00:55:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:55:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:56:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:56:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:56:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:56:03,GET,/Account/Poke,token=1614905763174,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135752
2021-03-05 00:56:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:56:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:56:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:56:25,GET,/,-,172.17.100.154,-,-
2021-03-05 00:56:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:56:46,GET,/,-,172.17.100.110,-,-
2021-03-05 00:56:46,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:56:57,GET,/Account/Poke,token=1614905816315,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135842
2021-03-05 00:57:01,GET,/,-,172.17.0.197,-,-
2021-03-05 00:57:01,GET,/,-,172.17.0.197,-,-
2021-03-05 00:57:01,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:57:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:57:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:57:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:57:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:57:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:57:26,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:57:44,GET,/,-,172.17.100.110,-,-
2021-03-05 00:57:44,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:58:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:58:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:58:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:58:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:58:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:58:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:58:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:58:26,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:58:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:58:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:58:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:59:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:59:00,GET,/,-,172.17.0.197,-,-
2021-03-05 00:59:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 00:59:11,GET,/,-,172.17.100.110,-,-
2021-03-05 00:59:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 00:59:17,GET,/Account/Poke,token=1614905956764,172.17.100.110,john.jackson+,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135843
2021-03-05 00:59:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:59:26,GET,/,-,172.17.100.154,-,-
2021-03-05 00:59:26,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 00:59:45,GET,/,-,172.17.100.110,-,-
2021-03-05 00:59:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 01:00:01,GET,/,-,172.17.0.197,-,-
2021-03-05 01:00:01,GET,/,-,172.17.0.197,-,-
2021-03-05 01:00:01,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 01:00:10,GET,/,-,172.17.100.110,-,-
2021-03-05 01:00:11,GET,/,-,172.17.100.110,-,-
2021-03-05 01:00:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
